document_id,entropy
15137,2.9023351053546036
14371,2.648098136014021
1512,2.001363614868322
9842,2.4442826384776084
18327,2.752788285641094
22205,2.5559314077385937
25054,2.7606370379990173
25941,2.485709703949213
10513,2.940245615057356
25276,3.140215367432937
2858,2.3739063445059627
4273,2.764311920824248
19698,2.7575548318124534
25162,2.814935983777784
21155,2.832572503025973
5226,2.790708114786313
13826,2.7816790873241692
10381,2.6713068181423685
7794,2.680711545259424
243,2.7723845316757503
22482,2.661447675242166
20540,2.850010728096932
17671,2.643204862367289
21444,2.3892562974772615
25913,3.0267679034768067
15135,2.3564715877201015
1388,2.719182305740098
15031,3.0803393287557412
12129,2.764717098679285
21576,2.425658346263015
13035,2.158420941078164
2346,2.8559893897303277
20912,2.6964863368261605
3002,2.8045198717692696
9397,2.961987447962491
24677,2.6059961036744483
19308,2.53129465159614
15957,2.7235717630138874
9069,2.0944230544113736
10580,2.659613448185411
7712,2.745000801013407
11474,2.868513945253681
21780,2.9742348955339337
21369,2.7455699147317913
8952,2.645238246087516
16123,2.401929283310673
22156,2.6453877074277803
7806,1.7635139699661269
2055,2.7114665704856655
3410,2.6189670279568484
18055,2.3731850496054308
14843,2.923481268696482
14383,2.99253073585525
3172,3.037439501759579
22875,3.0086452841776343
23773,2.688845728907071
22849,2.3879564493588914
2111,2.9433511975431723
674,2.814229512591112
14393,2.867098401411811
4699,2.683465684542046
11430,1.5453187048054065
23995,2.927800121862674
13885,2.7155413507292527
17305,2.856848443487851
11048,3.002571692114793
18118,3.1106696689410662
23557,2.4320225238818685
19355,2.363149107183042
18270,1.199325602380836
11993,2.416193608884676
16814,2.035903944625104
23103,2.819633490935797
12805,2.993991056998138
5053,2.8457103651113544
640,2.7092551398772877
20765,2.705943019440406
13202,3.1569110401332763
25101,2.6171683048715755
18957,2.924259407366714
3776,2.728710714208502
6128,2.6723573836117036
10321,2.769465941001828
341,2.92974999854226
17594,2.515289589639337
22358,3.1723265048948366
25787,2.5295178543568655
852,2.688760731663522
