threshold,fpr,tpr
0.97061467,0.00296000,0.05800000
0.97055030,0.00296000,0.05808000
0.97053999,0.00296000,0.05816000
0.97034609,0.00296000,0.05920000
0.97007006,0.00304000,0.06008000
0.96987993,0.00304000,0.06032000
0.96992546,0.00304000,0.06024000
0.97000384,0.00304000,0.06016000
0.97012693,0.00304000,0.05992000
0.97009957,0.00304000,0.06000000
0.97013110,0.00304000,0.05984000
0.97019303,0.00304000,0.05960000
0.97016776,0.00304000,0.05968000
0.97016674,0.00304000,0.05976000
0.96959656,0.00312000,0.06128000
0.96958268,0.00312000,0.06144000
0.96965504,0.00312000,0.06112000
0.96967143,0.00312000,0.06096000
0.96958804,0.00312000,0.06136000
0.96966916,0.00312000,0.06104000
0.96965337,0.00312000,0.06120000
0.96987289,0.00312000,0.06032000
0.96979260,0.00312000,0.06056000
0.96984404,0.00312000,0.06048000
0.96971512,0.00312000,0.06080000
0.96974933,0.00312000,0.06072000
0.96968937,0.00312000,0.06088000
0.96977782,0.00312000,0.06064000
0.96986222,0.00312000,0.06040000
0.96915138,0.00320000,0.06296000
0.96943510,0.00320000,0.06216000
0.96910369,0.00320000,0.06304000
0.96935588,0.00320000,0.06240000
0.96906191,0.00320000,0.06312000
0.96934915,0.00320000,0.06248000
0.96930671,0.00320000,0.06256000
0.96945107,0.00320000,0.06208000
0.96936607,0.00320000,0.06232000
0.96923882,0.00320000,0.06280000
0.96939039,0.00320000,0.06224000
0.96922082,0.00320000,0.06288000
0.96926349,0.00320000,0.06272000
0.96929842,0.00320000,0.06264000
0.96958244,0.00320000,0.06144000
0.96950084,0.00320000,0.06176000
0.96945930,0.00320000,0.06200000
0.96947342,0.00320000,0.06192000
0.96949738,0.00320000,0.06184000
0.96950620,0.00320000,0.06160000
0.96950531,0.00320000,0.06168000
0.96957141,0.00320000,0.06152000
0.96905398,0.00328000,0.06312000
0.96902901,0.00336000,0.06328000
0.96891260,0.00336000,0.06400000
0.96904892,0.00336000,0.06320000
0.96905339,0.00336000,0.06312000
0.96897817,0.00336000,0.06360000
0.96900183,0.00336000,0.06352000
0.96901488,0.00336000,0.06344000
0.96901578,0.00336000,0.06336000
0.96897775,0.00336000,0.06368000
0.96891743,0.00336000,0.06392000
0.96892333,0.00336000,0.06384000
0.96871525,0.00344000,0.06456000
0.96858740,0.00344000,0.06528000
0.96885329,0.00344000,0.06416000
0.96885711,0.00344000,0.06408000
0.96886450,0.00344000,0.06400000
0.96877193,0.00344000,0.06432000
0.96875393,0.00344000,0.06440000
0.96872002,0.00344000,0.06448000
0.96884030,0.00344000,0.06424000
0.96865731,0.00344000,0.06488000
0.96867281,0.00344000,0.06480000
0.96870607,0.00344000,0.06472000
0.96871501,0.00344000,0.06464000
0.96863258,0.00344000,0.06496000
0.96862149,0.00344000,0.06504000
0.96860796,0.00344000,0.06512000
0.96860492,0.00344000,0.06520000
0.96858203,0.00352000,0.06528000
0.96857631,0.00352000,0.06536000
0.96853459,0.00352000,0.06568000
0.96854848,0.00352000,0.06544000
0.96854085,0.00352000,0.06560000
0.96854824,0.00352000,0.06552000
0.96853125,0.00352000,0.06584000
0.96849388,0.00360000,0.06592000
0.96850562,0.00360000,0.06584000
0.96844560,0.00360000,0.06600000
0.96843511,0.00368000,0.06600000
0.96838301,0.00376000,0.06616000
0.96837741,0.00376000,0.06624000
0.96842951,0.00376000,0.06600000
0.96842873,0.00376000,0.06608000
0.96832913,0.00384000,0.06632000
0.96821648,0.00384000,0.06648000
0.96827465,0.00384000,0.06640000
0.96835071,0.00384000,0.06624000
0.96814930,0.00392000,0.06672000
0.96753949,0.00392000,0.06912000
0.96753448,0.00392000,0.06920000
0.96751606,0.00392000,0.06928000
0.96764219,0.00392000,0.06832000
0.96803993,0.00392000,0.06696000
0.96804005,0.00392000,0.06688000
0.96809477,0.00392000,0.06680000
0.96762317,0.00392000,0.06848000
0.96763557,0.00392000,0.06840000
0.96762240,0.00392000,0.06856000
0.96751183,0.00392000,0.06944000
0.96751374,0.00392000,0.06936000
0.96785855,0.00392000,0.06776000
0.96786422,0.00392000,0.06768000
0.96761340,0.00392000,0.06864000
0.96803266,0.00392000,0.06704000
0.96782124,0.00392000,0.06800000
0.96784288,0.00392000,0.06792000
0.96785527,0.00392000,0.06784000
0.96796477,0.00392000,0.06728000
0.96799970,0.00392000,0.06720000
0.96795690,0.00392000,0.06736000
0.96768379,0.00392000,0.06816000
0.96776086,0.00392000,0.06808000
0.96755469,0.00392000,0.06904000
0.96759069,0.00392000,0.06896000
0.96789491,0.00392000,0.06760000
0.96791160,0.00392000,0.06752000
0.96794575,0.00392000,0.06744000
0.96817803,0.00392000,0.06664000
0.96800292,0.00392000,0.06712000
0.96759170,0.00392000,0.06888000
0.96765089,0.00392000,0.06824000
0.96761280,0.00392000,0.06872000
0.96760815,0.00392000,0.06880000
0.96818709,0.00392000,0.06656000
0.96819520,0.00392000,0.06648000
0.96723324,0.00400000,0.07000000
0.96740448,0.00400000,0.06960000
0.96735251,0.00400000,0.06968000
0.96723783,0.00400000,0.06992000
0.96719980,0.00400000,0.07008000
0.96751004,0.00400000,0.06944000
0.96741599,0.00400000,0.06952000
0.96724665,0.00400000,0.06984000
0.96735138,0.00400000,0.06976000
0.96689534,0.00408000,0.07160000
0.96689099,0.00408000,0.07168000
0.96706980,0.00408000,0.07072000
0.96706933,0.00408000,0.07080000
0.96706724,0.00408000,0.07088000
0.96706533,0.00408000,0.07096000
0.96705794,0.00408000,0.07104000
0.96716189,0.00408000,0.07008000
0.96701407,0.00408000,0.07120000
0.96711218,0.00408000,0.07016000
0.96701604,0.00408000,0.07112000
0.96687704,0.00408000,0.07176000
0.96709508,0.00408000,0.07040000
0.96710134,0.00408000,0.07032000
0.96710324,0.00408000,0.07024000
0.96698517,0.00408000,0.07128000
0.96693558,0.00408000,0.07144000
0.96691942,0.00408000,0.07152000
0.96706992,0.00408000,0.07064000
0.96698183,0.00408000,0.07136000
0.96707380,0.00408000,0.07048000
0.96707058,0.00408000,0.07056000
0.96679246,0.00416000,0.07200000
0.96682113,0.00416000,0.07192000
0.96682435,0.00416000,0.07184000
0.96685219,0.00416000,0.07176000
0.96674883,0.00424000,0.07208000
0.96669912,0.00424000,0.07216000
0.96664786,0.00424000,0.07224000
0.96674925,0.00424000,0.07200000
0.96658838,0.00432000,0.07232000
0.96657991,0.00432000,0.07240000
0.96657681,0.00432000,0.07248000
0.96659219,0.00432000,0.07224000
0.96657169,0.00432000,0.07256000
0.96638060,0.00440000,0.07304000
0.96647334,0.00440000,0.07272000
0.96649462,0.00440000,0.07264000
0.96650189,0.00440000,0.07256000
0.96640766,0.00440000,0.07296000
0.96642625,0.00440000,0.07288000
0.96644777,0.00440000,0.07280000
0.96635491,0.00448000,0.07304000
0.96632385,0.00456000,0.07312000
0.96631652,0.00456000,0.07320000
0.96635091,0.00456000,0.07304000
0.96629614,0.00464000,0.07328000
0.96631318,0.00464000,0.07320000
0.96621501,0.00472000,0.07360000
0.96627218,0.00472000,0.07336000
0.96610105,0.00472000,0.07376000
0.96613389,0.00472000,0.07368000
0.96624881,0.00472000,0.07344000
0.96621877,0.00472000,0.07352000
0.96629167,0.00472000,0.07328000
0.96603149,0.00472000,0.07400000
0.96602517,0.00472000,0.07416000
0.96602815,0.00472000,0.07408000
0.96608388,0.00472000,0.07392000
0.96609360,0.00472000,0.07384000
0.96596432,0.00480000,0.07416000
0.96595365,0.00480000,0.07424000
0.96594238,0.00488000,0.07432000
0.96594530,0.00488000,0.07424000
0.96590412,0.00488000,0.07440000
0.96589369,0.00488000,0.07448000
0.96588737,0.00496000,0.07448000
0.96588457,0.00496000,0.07456000
0.96586257,0.00496000,0.07464000
0.96586186,0.00496000,0.07472000
0.96579027,0.00504000,0.07480000
0.96585530,0.00504000,0.07472000
0.96578294,0.00504000,0.07488000
0.96573848,0.00512000,0.07504000
0.96572542,0.00512000,0.07512000
0.96569467,0.00512000,0.07520000
0.96569031,0.00512000,0.07528000
0.96566921,0.00512000,0.07536000
0.96576238,0.00512000,0.07488000
0.96575481,0.00512000,0.07496000
0.96566266,0.00512000,0.07544000
0.96565831,0.00512000,0.07552000
0.96536881,0.00520000,0.07584000
0.96456236,0.00520000,0.07856000
0.96453899,0.00520000,0.07864000
0.96536368,0.00520000,0.07600000
0.96534115,0.00520000,0.07608000
0.96533936,0.00520000,0.07616000
0.96531737,0.00520000,0.07624000
0.96530217,0.00520000,0.07632000
0.96523696,0.00520000,0.07664000
0.96523064,0.00520000,0.07672000
0.96522462,0.00520000,0.07680000
0.96518689,0.00520000,0.07688000
0.96517330,0.00520000,0.07696000
0.96541190,0.00520000,0.07576000
0.96469402,0.00520000,0.07808000
0.96536624,0.00520000,0.07592000
0.96527416,0.00520000,0.07640000
0.96526730,0.00520000,0.07648000
0.96525085,0.00520000,0.07656000
0.96476918,0.00520000,0.07792000
0.96473277,0.00520000,0.07800000
0.96483684,0.00520000,0.07768000
0.96480411,0.00520000,0.07776000
0.96478736,0.00520000,0.07784000
0.96499068,0.00520000,0.07736000
0.96503299,0.00520000,0.07728000
0.96495485,0.00520000,0.07744000
0.96450871,0.00520000,0.07888000
0.96544415,0.00520000,0.07568000
0.96548271,0.00520000,0.07560000
0.96485740,0.00520000,0.07760000
0.96461618,0.00520000,0.07832000
0.96460021,0.00520000,0.07840000
0.96456361,0.00520000,0.07848000
0.96495336,0.00520000,0.07752000
0.96510535,0.00520000,0.07720000
0.96514076,0.00520000,0.07712000
0.96514356,0.00520000,0.07704000
0.96463162,0.00520000,0.07824000
0.96463501,0.00520000,0.07816000
0.96453732,0.00520000,0.07872000
0.96452636,0.00520000,0.07880000
0.96560884,0.00520000,0.07552000
0.96447098,0.00528000,0.07912000
0.96448541,0.00528000,0.07888000
0.96447575,0.00528000,0.07896000
0.96447253,0.00528000,0.07904000
0.96435624,0.00528000,0.07944000
0.96440381,0.00528000,0.07920000
0.96434993,0.00528000,0.07952000
0.96432096,0.00528000,0.07960000
0.96437407,0.00528000,0.07936000
0.96439224,0.00528000,0.07928000
0.96409124,0.00536000,0.08008000
0.96409833,0.00536000,0.08000000
0.96419841,0.00536000,0.07992000
0.96407241,0.00536000,0.08016000
0.96405244,0.00536000,0.08024000
0.96397281,0.00536000,0.08048000
0.96429396,0.00536000,0.07960000
0.96426058,0.00536000,0.07968000
0.96424460,0.00536000,0.07984000
0.96404052,0.00536000,0.08032000
0.96396041,0.00536000,0.08064000
0.96397215,0.00536000,0.08056000
0.96403849,0.00536000,0.08040000
0.96393836,0.00544000,0.08064000
0.96344018,0.00552000,0.08216000
0.96343440,0.00552000,0.08224000
0.96341008,0.00552000,0.08232000
0.96339965,0.00552000,0.08240000
0.96337998,0.00552000,0.08248000
0.96367359,0.00552000,0.08128000
0.96365023,0.00552000,0.08136000
0.96364754,0.00552000,0.08144000
0.96329886,0.00552000,0.08288000
0.96328837,0.00552000,0.08296000
0.96328348,0.00552000,0.08304000
0.96328187,0.00552000,0.08312000
0.96326393,0.00552000,0.08320000
0.96353555,0.00552000,0.08192000
0.96351445,0.00552000,0.08200000
0.96345633,0.00552000,0.08208000
0.96334237,0.00552000,0.08256000
0.96330875,0.00552000,0.08272000
0.96330088,0.00552000,0.08280000
0.96382827,0.00552000,0.08088000
0.96381974,0.00552000,0.08096000
0.96372652,0.00552000,0.08104000
0.96372527,0.00552000,0.08112000
0.96371078,0.00552000,0.08120000
0.96363407,0.00552000,0.08152000
0.96363163,0.00552000,0.08160000
0.96362221,0.00552000,0.08168000
0.96359873,0.00552000,0.08176000
0.96357250,0.00552000,0.08184000
0.96388417,0.00552000,0.08064000
0.96387476,0.00552000,0.08072000
0.96383250,0.00552000,0.08080000
0.96321958,0.00560000,0.08344000
0.96221733,0.00560000,0.08672000
0.96219283,0.00560000,0.08680000
0.96263295,0.00560000,0.08552000
0.96260184,0.00560000,0.08560000
0.96250254,0.00560000,0.08576000
0.96314359,0.00560000,0.08376000
0.96324742,0.00560000,0.08320000
0.96194559,0.00560000,0.08752000
0.96193105,0.00560000,0.08760000
0.96192890,0.00560000,0.08768000
0.96189010,0.00560000,0.08776000
0.96182734,0.00560000,0.08784000
0.96312809,0.00560000,0.08392000
0.96319413,0.00560000,0.08352000
0.96249974,0.00560000,0.08584000
0.96322358,0.00560000,0.08328000
0.96313488,0.00560000,0.08384000
0.96307260,0.00560000,0.08440000
0.96304476,0.00560000,0.08448000
0.96245879,0.00560000,0.08592000
0.96243691,0.00560000,0.08600000
0.96242356,0.00560000,0.08608000
0.96240622,0.00560000,0.08616000
0.96280962,0.00560000,0.08488000
0.96217895,0.00560000,0.08688000
0.96307760,0.00560000,0.08432000
0.96316504,0.00560000,0.08360000
0.96315598,0.00560000,0.08368000
0.96311498,0.00560000,0.08408000
0.96222466,0.00560000,0.08664000
0.96280897,0.00560000,0.08496000
0.96308202,0.00560000,0.08424000
0.96263969,0.00560000,0.08544000
0.96264535,0.00560000,0.08536000
0.96269417,0.00560000,0.08528000
0.96272558,0.00560000,0.08520000
0.96312577,0.00560000,0.08400000
0.96278763,0.00560000,0.08504000
0.96309394,0.00560000,0.08416000
0.96292114,0.00560000,0.08480000
0.96293521,0.00560000,0.08472000
0.96296901,0.00560000,0.08464000
0.96298295,0.00560000,0.08456000
0.96205556,0.00560000,0.08712000
0.96212929,0.00560000,0.08704000
0.96215379,0.00560000,0.08696000
0.96205103,0.00560000,0.08720000
0.96225291,0.00560000,0.08656000
0.96226823,0.00560000,0.08648000
0.96235722,0.00560000,0.08640000
0.96236163,0.00560000,0.08632000
0.96239042,0.00560000,0.08624000
0.96199059,0.00560000,0.08744000
0.96200204,0.00560000,0.08736000
0.96203703,0.00560000,0.08728000
0.96277231,0.00560000,0.08512000
0.96169955,0.00568000,0.08824000
0.96173561,0.00568000,0.08816000
0.96176779,0.00568000,0.08808000
0.96177077,0.00568000,0.08800000
0.96177918,0.00568000,0.08792000
0.96182626,0.00568000,0.08784000
0.96164298,0.00576000,0.08824000
0.96159083,0.00584000,0.08840000
0.96160102,0.00584000,0.08832000
0.96163118,0.00584000,0.08824000
0.96158183,0.00592000,0.08840000
0.96136230,0.00600000,0.08904000
0.96131009,0.00600000,0.08912000
0.96128792,0.00600000,0.08920000
0.96145946,0.00600000,0.08864000
0.96142608,0.00600000,0.08872000
0.96142125,0.00600000,0.08880000
0.96139973,0.00600000,0.08888000
0.96139812,0.00600000,0.08896000
0.96152437,0.00600000,0.08848000
0.96157169,0.00600000,0.08840000
0.96127921,0.00600000,0.08928000
0.96151930,0.00600000,0.08856000
0.96119982,0.00600000,0.08936000
0.96110654,0.00608000,0.08960000
0.96107936,0.00608000,0.08976000
0.96110392,0.00608000,0.08968000
0.96101832,0.00608000,0.09024000
0.96101141,0.00608000,0.09032000
0.96099788,0.00608000,0.09040000
0.96096098,0.00608000,0.09048000
0.96095383,0.00608000,0.09056000
0.96092254,0.00608000,0.09064000
0.96090013,0.00608000,0.09072000
0.96102375,0.00608000,0.09016000
0.96115524,0.00608000,0.08944000
0.96116048,0.00608000,0.08936000
0.96114320,0.00608000,0.08952000
0.96105820,0.00608000,0.08984000
0.96105278,0.00608000,0.08992000
0.96104264,0.00608000,0.09000000
0.96102560,0.00608000,0.09008000
0.96086985,0.00616000,0.09072000
0.96086311,0.00616000,0.09080000
0.96080911,0.00624000,0.09080000
0.96069533,0.00624000,0.09136000
0.96070147,0.00624000,0.09128000
0.96074891,0.00624000,0.09120000
0.96079403,0.00624000,0.09112000
0.96079922,0.00624000,0.09104000
0.96080709,0.00624000,0.09096000
0.96080899,0.00624000,0.09088000
0.96068555,0.00632000,0.09136000
0.96068209,0.00632000,0.09144000
0.96062988,0.00632000,0.09152000
0.96062404,0.00632000,0.09160000
0.96037108,0.00640000,0.09208000
0.96053022,0.00640000,0.09176000
0.96055287,0.00640000,0.09168000
0.96061993,0.00640000,0.09160000
0.96039075,0.00640000,0.09200000
0.96045357,0.00640000,0.09184000
0.96041471,0.00640000,0.09192000
0.96036369,0.00648000,0.09208000
0.96022946,0.00656000,0.09256000
0.96035379,0.00656000,0.09208000
0.96030360,0.00656000,0.09216000
0.96026391,0.00656000,0.09224000
0.96018046,0.00656000,0.09264000
0.96026212,0.00656000,0.09232000
0.96023214,0.00656000,0.09248000
0.96023554,0.00656000,0.09240000
0.96016598,0.00656000,0.09288000
0.96016872,0.00656000,0.09280000
0.96017587,0.00656000,0.09272000
0.95965332,0.00664000,0.09416000
0.96012014,0.00664000,0.09296000
0.96014869,0.00664000,0.09288000
0.95983505,0.00664000,0.09368000
0.95978880,0.00664000,0.09376000
0.96003145,0.00664000,0.09328000
0.96011341,0.00664000,0.09304000
0.96007895,0.00664000,0.09312000
0.96003550,0.00664000,0.09320000
0.95978606,0.00664000,0.09384000
0.95977706,0.00664000,0.09392000
0.95973831,0.00664000,0.09400000
0.95970339,0.00664000,0.09408000
0.95998913,0.00664000,0.09336000
0.95993477,0.00664000,0.09344000
0.95984989,0.00664000,0.09360000
0.95987207,0.00664000,0.09352000
0.95952380,0.00672000,0.09456000
0.95953059,0.00672000,0.09448000
0.95958000,0.00672000,0.09432000
0.95957899,0.00672000,0.09440000
0.95948243,0.00672000,0.09472000
0.95948046,0.00672000,0.09480000
0.95948672,0.00672000,0.09464000
0.95943862,0.00672000,0.09488000
0.95961434,0.00672000,0.09416000
0.95960116,0.00672000,0.09424000
0.95885158,0.00680000,0.09688000
0.95910096,0.00680000,0.09608000
0.95911384,0.00680000,0.09600000
0.95911491,0.00680000,0.09592000
0.95906830,0.00680000,0.09616000
0.95895231,0.00680000,0.09640000
0.95900077,0.00680000,0.09632000
0.95905977,0.00680000,0.09624000
0.95915967,0.00680000,0.09584000
0.95939630,0.00680000,0.09488000
0.95892072,0.00680000,0.09664000
0.95886922,0.00680000,0.09680000
0.95888335,0.00680000,0.09672000
0.95892620,0.00680000,0.09656000
0.95917904,0.00680000,0.09576000
0.95892823,0.00680000,0.09648000
0.95932955,0.00680000,0.09528000
0.95924753,0.00680000,0.09536000
0.95924014,0.00680000,0.09544000
0.95922524,0.00680000,0.09552000
0.95933890,0.00680000,0.09512000
0.95935768,0.00680000,0.09504000
0.95939451,0.00680000,0.09496000
0.95933145,0.00680000,0.09520000
0.95921737,0.00680000,0.09560000
0.95921415,0.00680000,0.09568000
0.95883155,0.00688000,0.09688000
0.95869511,0.00696000,0.09728000
0.95865238,0.00696000,0.09736000
0.95881534,0.00696000,0.09688000
0.95870334,0.00696000,0.09720000
0.95874405,0.00696000,0.09696000
0.95872295,0.00696000,0.09704000
0.95871353,0.00696000,0.09712000
0.95855379,0.00704000,0.09744000
0.95864415,0.00704000,0.09736000
0.95854908,0.00712000,0.09752000
0.95854646,0.00712000,0.09760000
0.95854974,0.00712000,0.09744000
0.95852935,0.00720000,0.09760000
0.95851642,0.00720000,0.09768000
0.95849693,0.00720000,0.09776000
0.95839763,0.00720000,0.09800000
0.95840263,0.00720000,0.09792000
0.95847178,0.00720000,0.09784000
0.95830333,0.00728000,0.09824000
0.95824599,0.00728000,0.09832000
0.95817417,0.00728000,0.09840000
0.95831120,0.00728000,0.09816000
0.95838350,0.00728000,0.09808000
0.95839334,0.00728000,0.09800000
0.95817167,0.00736000,0.09848000
0.95817220,0.00736000,0.09840000
0.95813525,0.00736000,0.09864000
0.95816392,0.00736000,0.09856000
0.95810634,0.00736000,0.09872000
0.95809901,0.00744000,0.09872000
0.95804834,0.00744000,0.09888000
0.95808774,0.00744000,0.09880000
0.95801485,0.00752000,0.09888000
0.95800841,0.00760000,0.09888000
0.95793152,0.00768000,0.09936000
0.95793355,0.00768000,0.09928000
0.95799571,0.00768000,0.09888000
0.95798880,0.00768000,0.09920000
0.95798969,0.00768000,0.09912000
0.95799208,0.00768000,0.09904000
0.95766246,0.00776000,0.10000000
0.95772839,0.00776000,0.09976000
0.95770305,0.00776000,0.09984000
0.95767605,0.00776000,0.09992000
0.95774066,0.00776000,0.09968000
0.95781130,0.00776000,0.09960000
0.95783085,0.00776000,0.09952000
0.95792294,0.00776000,0.09936000
0.95783687,0.00776000,0.09944000
0.95734113,0.00784000,0.10064000
0.95758170,0.00784000,0.10008000
0.95753860,0.00784000,0.10016000
0.95752126,0.00784000,0.10024000
0.95749903,0.00784000,0.10040000
0.95751864,0.00784000,0.10032000
0.95743239,0.00784000,0.10048000
0.95739722,0.00784000,0.10056000
0.95759231,0.00784000,0.10000000
0.95729780,0.00792000,0.10072000
0.95732868,0.00792000,0.10064000
0.95724797,0.00800000,0.10088000
0.95725864,0.00800000,0.10080000
0.95728225,0.00800000,0.10072000
0.95724368,0.00808000,0.10088000
0.95721555,0.00808000,0.10104000
0.95723855,0.00808000,0.10096000
0.95720786,0.00808000,0.10112000
0.95713383,0.00808000,0.10120000
0.95699459,0.00816000,0.10160000
0.95622039,0.00816000,0.10384000
0.95616567,0.00816000,0.10392000
0.95624983,0.00816000,0.10368000
0.95622855,0.00816000,0.10376000
0.95613450,0.00816000,0.10416000
0.95613444,0.00816000,0.10424000
0.95647782,0.00816000,0.10304000
0.95644361,0.00816000,0.10312000
0.95643616,0.00816000,0.10320000
